costo,nombre,precio_venta,referencia_interna,unidad_medida,categoria_producto,archivo_imagen,imagen_url
54.0,DOMO ANA 1080P D/N 20M HK-DS2CE56D0T-IRPF,70.0,HK-DS2CE56D0T-IRPF,Unidades,CAMARAS ANALOGAS,HK-DS2CE56D0T-IRPF.jpg,http://localhost:3000/uploads/HK-DS2CE56D0T-IRPF.jpg
90.0,DOMO ANA 2MP COLOR VU  HK-DS2CE70DF0T-PF,130.0,HK-DS2CE70DF0T-PF,Unidades,CAMARAS ANALOGAS,HK-DS2CE70DF0T-PF.jpg,http://localhost:3000/uploads/HK-DS2CE70DF0T-PF.jpg
90.0,DOMO ANA 2MP COLORVU 20M AUDIO HK-DS2CE70DF0T-LPFS,115.0,HK-DS2CE70DF0T-LPFS,Unidades,CAMARAS ANALOGAS,HK-DS2CE70DF0T-LPFS.jpg,http://localhost:3000/uploads/HK-DS2CE70DF0T-LPFS.jpg
70.0,DOMO ANA 2MP D/N 20M  AUDIO HK-DS2CE76D0T-ITPFS,90.0,HK-DS2CE76D0T-ITPFS,Unidades,CAMARAS ANALOGAS,HK-DS2CE76D0T-ITPFS.jpg,http://localhost:3000/uploads/HK-DS2CE76D0T-ITPFS.jpg
70.0,DOMO ANA 2MP D/N 20M HK-DS2CE56D0T-IRMF,95.0,HK-DS2CE56D0T-IRMF,Unidades,CAMARAS ANALOGAS,HK-DS2CE56D0T-IRMF.jpg,http://localhost:3000/uploads/HK-DS2CE56D0T-IRMF.jpg
144.0,DOMO ANA 2MP EXT 40M HK-DS2CE79D0T-VFIT3F,187.0,HK-DS2CE79D0T-VFIT3F,Unidades,CAMARAS ANALOGAS,HK-DS2CE79D0T-VFIT3F.jpg,http://localhost:3000/uploads/HK-DS2CE79D0T-VFIT3F.jpg
112.0,DOMO ANA 5MP COLOVU 20M AUDIO/MICRO HK-DS2CE70KF0T-LPFS,150.0,HK-DS2CE70KF0T-LPFS,Unidades,CAMARAS ANALOGAS,HK-DS2CE70KF0T-LPFS.jpg,http://localhost:3000/uploads/HK-DS2CE70KF0T-LPFS.jpg
832.0,DOMO PTZ 25X 1080P IR 100M HK-DS2AE4225TI-D,1082.0,HK-DS2AE4225TI-D,Unidades,CAMARAS ANALOGAS,HK-DS2AE4225TI-D.jpg,http://localhost:3000/uploads/HK-DS2AE4225TI-D.jpg
287.0,DVR 16CH 1080LITE AUDIO 1HDD HK-DS7216HGHI-M1(S),450.0,HK-DS7216HGHI-M1(S),Unidades,DVR,HK-DS7216HGHI-M1_S_.jpg,http://localhost:3000/uploads/HK-DS7216HGHI-M1_S_.jpg
653.0,DVR 16CH 1080P AUDIO BIDIR/ROSTRO 2HDD HK-iDS7216HQHI-M2/XT,920.0,HK-iDS7216HQHI-M2/XT,Unidades,DVR,HK-iDS7216HQHI-M2_XT.jpg,http://localhost:3000/uploads/HK-iDS7216HQHI-M2_XT.jpg
1184.0,DVR 16CH 5MP AUD/ROST 2HDD HK-IDS7216HUHI-M2/X,1384.0,HK-IDS7216HUHI-M2/X,Unidades,DVR,HK-IDS7216HUHI-M2_X.jpg,http://localhost:3000/uploads/HK-IDS7216HUHI-M2_X.jpg
1180.0,DVR 16CH 5MP AUDIO 2HDD HK-IDS7216HUHI-M2(S),1380.0,HK-IDS7216HUHI-M2(S),Unidades,DVR,HK-IDS7216HUHI-M2_S_.jpg,http://localhost:3000/uploads/HK-IDS7216HUHI-M2_S_.jpg
1245.0,DVR 32CH 1080P AUDIO 2HDD HK-iDS7232HQHI-M2/S,1620.0,HK-iDS7232HQHI-M2/S,Unidades,DVR,HK-iDS7232HQHI-M2_S.jpg,http://localhost:3000/uploads/HK-iDS7232HQHI-M2_S.jpg
207.0,DVR 4CH 1080P 1HDD AUDIO/ANALITICA HK-iDS7204HQHI-M1/XT,300.0,HK-iDS7204HQHI-M1/XT,Unidades,DVR,HK-iDS7204HQHI-M1_XT.jpg,http://localhost:3000/uploads/HK-iDS7204HQHI-M1_XT.jpg
211.0,DVR 4CH 1080P 1HDD AUDIO/RECON FACIAL HK-iDS7204HQHI-M1/FA,300.0,HK-iDS7204HQHI-M1/FA,Unidades,DVR,HK-iDS7204HQHI-M1_FA.jpg,http://localhost:3000/uploads/HK-iDS7204HQHI-M1_FA.jpg
397.0,DVR 4CH 5MP AUDIO/RECONOC FACIAL HK-iDS7204HUHI-M1/FA,556.0,HK-iDS7204HUHI-M1/FA,Unidades,DVR,HK-iDS7204HUHI-M1_FA.jpg,http://localhost:3000/uploads/HK-iDS7204HUHI-M1_FA.jpg
132.0,DVR 4CH 720P 1 HDD AUDIO HK-DS7204HGHI-M1/S,185.0,HK-DS7204HGHI-M1/S,Unidades,DVR,HK-DS7204HGHI-M1_S.jpg,http://localhost:3000/uploads/HK-DS7204HGHI-M1_S.jpg
162.0,DVR 8CH 1080P 1 HDD C/AUDIO HK-DS7208HGHI-M1,230.0,HK-DS7208HGHI-M1,Unidades,DVR,HK-DS7208HGHI-M1.jpg,http://localhost:3000/uploads/HK-DS7208HGHI-M1.jpg
315.0,DVR 8CH 5MP 1080P ACUSENSE 1HDD CON ANALITICA HK-IDS7208HQHI-M1/XT,440.0,HK-IDS7208HQHI-M1/XT,Unidades,DVR,HK-IDS7208HQHI-M1_XT.jpg,http://localhost:3000/uploads/HK-IDS7208HQHI-M1_XT.jpg
430.0,DVR 8CH 5MP 1080P ACUSENSE 1HDD CON ANALITICA HK-IDS7208HUHI-M1/X,610.0,HK-IDS7208HUHI-M1/X,Unidades,DVR,HK-IDS7208HUHI-M1_X.jpg,http://localhost:3000/uploads/HK-IDS7208HUHI-M1_X.jpg
0.0,EC-KIT HR10000-1ZONA-220V),560.0,EC-KIT HR10000,Unidades,SERCO ELECTRICO,EC-KIT_HR10000.jpg,http://localhost:3000/uploads/EC-KIT_HR10000.jpg
0.0,ECU-C  UNIDAD COMUNICACION -APSYSTEMS,1000.0,,Unidades,MICROINVERSOR,ECU-C_UNIDAD_COMUNICACION_-APSYSTEMS.jpg,http://localhost:3000/uploads/ECU-C_UNIDAD_COMUNICACION_-APSYSTEMS.jpg
0.0,ENERGIZADOR  GANADERO 2.5J - 20KM HG-TAURUX-20K,780.0,HG-TAURUX-20K,Unidades,SERCO ELECTRICO,HG-TAURUX-20K.jpg,http://localhost:3000/uploads/HG-TAURUX-20K.jpg
1500.0,ESTABILIZAODR 10K.V.A.,1800.0,,Unidades,ALARMA RISCO,ESTABILIZAODR_10K.V.A..jpg,http://localhost:3000/uploads/ESTABILIZAODR_10K.V.A..jpg
626.77,ESTRCTRA 4 PNLS 144c 15º Inclinada Falcat,880.0,,Unidades,ESTRUCTURA,ESTRCTRA_4_PNLS_144c_15_Inclinada_Falcat.jpg,http://localhost:3000/uploads/ESTRCTRA_4_PNLS_144c_15_Inclinada_Falcat.jpg
1700.0,ESTRUCTURA ANGULAR PESADA   DE ALUMINIO X 8 PANEL SOLAR (2X4),2500.0,,Unidades,ESTRUCTURA,ESTRUCTURA_ANGULAR_PESADA_DE_ALUMINIO_X_8_PANEL_SOLAR_2X4_.jpg,http://localhost:3000/uploads/ESTRUCTURA_ANGULAR_PESADA_DE_ALUMINIO_X_8_PANEL_SOLAR_2X4_.jpg
130.0,ESTRUCTURA PARA PANEL,150.0,,Unidades,ESTRUCTURA,ESTRUCTURA_PARA_PANEL.jpg,http://localhost:3000/uploads/ESTRUCTURA_PARA_PANEL.jpg
0.0,ESTRUCTURA PARA POSTE PV(TIPO GABINETE),60.0,,Unidades,ESTRUCTURA,ESTRUCTURA_PARA_POSTE_PV_TIPO_GABINETE_.jpg,http://localhost:3000/uploads/ESTRUCTURA_PARA_POSTE_PV_TIPO_GABINETE_.jpg
1250.0,ESTRUCTUTA COMPLETA PÓSTE PV+SOPORTE PARA PANEL (INCLUYE ANCLAJE),1500.0,,Unidades,ALARMA RISCO,ESTRUCTUTA_COMPLETA_P_STE_PV_SOPORTE_PARA_PANEL_INCLUYE_ANCL.jpg,http://localhost:3000/uploads/ESTRUCTUTA_COMPLETA_P_STE_PV_SOPORTE_PARA_PANEL_INCLUYE_ANCL.jpg
0.0,"ESTRUCTUTA PARA PANELES (PÓSTE GALVANIZADO + SOPORTE H EN ANGULO 5/8, INCLUYE ANCLAJE)",1500.0,,Unidades,ALARMA RISCO,ESTRUCTUTA_PARA_PANELES_P_STE_GALVANIZADO_SOPORTE_H_EN_ANGUL.jpg,http://localhost:3000/uploads/ESTRUCTUTA_PARA_PANELES_P_STE_GALVANIZADO_SOPORTE_H_EN_ANGUL.jpg
235.0,ET112 MONITOR DE ENERGIA MONOFASICO,350.0,,Unidades,SMART METER,ET112_MONITOR_DE_ENERGIA_MONOFASICO.jpg,http://localhost:3000/uploads/ET112_MONITOR_DE_ENERGIA_MONOFASICO.jpg
87.7,EZVIZ  CAM IP INT WIFI 1080P (13-17GB/D),124.9,CS-H1C,Unidades,CAM INALAMBRICAS,CS-H1C.jpg,http://localhost:3000/uploads/CS-H1C.jpg
197.0,EZVIZ CAM IP EXT 5MP 3K WIFI (31-41GB/D),264.9,CS-H3C-R100-1J5WKFL,Unidades,CAM INALAMBRICAS,CS-H3C-R100-1J5WKFL.jpg,http://localhost:3000/uploads/CS-H3C-R100-1J5WKFL.jpg
202.22,EZVIZ CAM IP EXT 5MP 3K WIFI (31-41GB/D),284.9,CS-H3-R100-1J5WKFL,Unidades,CAM INALAMBRICAS,CS-H3-R100-1J5WKFL.jpg,http://localhost:3000/uploads/CS-H3-R100-1J5WKFL.jpg
231.4,EZVIZ CAM IP PT LENTE DUAL EXTERIOR 6MP 2K (38-51GB/D),304.9,CS-H9C-R100-8H33WKFL,Unidades,CAM INALAMBRICAS,CS-H9C-R100-8H33WKFL.jpg,http://localhost:3000/uploads/CS-H9C-R100-8H33WKFL.jpg
149.8,EZVIZ CAM IP WIFI 2MP INT BATERIA  CS-CB1,204.9,CS-CB1,Unidades,CAM INALAMBRICAS,CS-CB1.jpg,http://localhost:3000/uploads/CS-CB1.jpg
88.5,EZVIZ CAM IP WIFI 2MP INTER RJ45 (13-17GB/D),129.9,CS-H6C-R105-1L2WF,Unidades,CAM INALAMBRICAS,CS-H6C-R105-1L2WF.jpg,http://localhost:3000/uploads/CS-H6C-R105-1L2WF.jpg
125.8,EZVIZ CAM IP WIFI 2MP PT EXT RJ45 (13-17GB/D),179.9,CS-H8C-R100-1K2WKFL,Unidades,CAM INALAMBRICAS,CS-H8C-R100-1K2WKFL.jpg,http://localhost:3000/uploads/CS-H8C-R100-1K2WKFL.jpg
447.28,EZVIZ CAM IP WIFI 3MP EXT CON BATERIA Y PANEL (19-26GB/D),644.9,CS-CB8-3MP,Unidades,CAM INALAMBRICAS,CS-CB8-3MP.jpg,http://localhost:3000/uploads/CS-CB8-3MP.jpg
417.0,EZVIZ CAM IP WIFI 4MP EXT CON ILUMINADOR,437.0,CS-LC3-A0-8B4WDL,Unidades,CAM INALAMBRICAS,CS-LC3-A0-8B4WDL.jpg,http://localhost:3000/uploads/CS-LC3-A0-8B4WDL.jpg
180.12,EZVIZ CAM IP WIFI 4MP PARA EXT RJ45 (25-33GB/D),239.9,CS-H8C-R100-1J4WKFL,Unidades,CAM INALAMBRICAS,CS-H8C-R100-1J4WKFL.jpg,http://localhost:3000/uploads/CS-H8C-R100-1J4WKFL.jpg
164.5,EZVIZ CAM IP WIFI 5MP INTER RJ45 (31GB-41GB/D),204.9,CS-H6C-R105-1J5WF,Unidades,CAM INALAMBRICAS,CS-H6C-R105-1J5WF.jpg,http://localhost:3000/uploads/CS-H6C-R105-1J5WF.jpg
148.3,EZVIZ IP EXT 3MP RJ45 2K (19-26GB/D),194.9,CS-H3C-R100-1K3WKFL,Unidades,CAM INALAMBRICAS,CS-H3C-R100-1K3WKFL.jpg,http://localhost:3000/uploads/CS-H3C-R100-1K3WKFL.jpg
174.8,EZVIZ IP PT EXT 3MP WIFI (19-26GB/D),229.9,CS-H8C-R200-1K3WKFL,Unidades,CAM INALAMBRICAS,CS-H8C-R200-1K3WKFL.jpg,http://localhost:3000/uploads/CS-H8C-R200-1K3WKFL.jpg
214.0,EZVIZ IP PT EXT 5MP WIFI CS-H8C-R200-1J5WKFL,270.0,,Unidades,CAM INALAMBRICAS,EZVIZ_IP_PT_EXT_5MP_WIFI_CS-H8C-R200-1J5WKFL.jpg,http://localhost:3000/uploads/EZVIZ_IP_PT_EXT_5MP_WIFI_CS-H8C-R200-1J5WKFL.jpg
107.4,EZVIZ IP PT INTER 3MP WIFI,154.9,CS-H6C-R105-1L3WF,Unidades,CAM INALAMBRICAS,CS-H6C-R105-1L3WF.jpg,http://localhost:3000/uploads/CS-H6C-R105-1L3WF.jpg
245.0,EZVIZ IP PT LENTE DUAL EXT 10MP RJ45,329.9,CS-H9C-R100-8G55WKFL,Unidades,CAM INALAMBRICAS,CS-H9C-R100-8G55WKFL.jpg,http://localhost:3000/uploads/CS-H9C-R100-8G55WKFL.jpg
291.7,EZVIZ IP PT LENTE DUAL EXTERIOR 8MP WIFI RJ45,384.9,CS-H90-R100-8H44WKFL,Unidades,CAM INALAMBRICAS,CS-H90-R100-8H44WKFL.jpg,http://localhost:3000/uploads/CS-H90-R100-8H44WKFL.jpg
164.4,EZVIZ IP PT LENTE DUAL INTERIOR 8MP WIFI RJ45,219.9,CS-H7C-R100-8G44WF,Unidades,CAM INALAMBRICAS,CS-H7C-R100-8G44WF.jpg,http://localhost:3000/uploads/CS-H7C-R100-8G44WF.jpg
560.0,EZVIZ KIT CAMARA IP PT 2K EXTERIOR 4G + PANEL SOLAR,730.0,CS-EB8-R100(3MP) + PANEL SOLAR,Unidades,CAM INALAMBRICAS,CS-EB8-R100_3MP_PANEL_SOLAR.jpg,http://localhost:3000/uploads/CS-EB8-R100_3MP_PANEL_SOLAR.jpg
157.0,EZVIZ NVR 8 WIFI SIN DISCO DURO-CS-X5S-8W,240.0,,Unidades,NVR,EZVIZ_NVR_8_WIFI_SIN_DISCO_DURO-CS-X5S-8W.jpg,http://localhost:3000/uploads/EZVIZ_NVR_8_WIFI_SIN_DISCO_DURO-CS-X5S-8W.jpg
110.0,Estructura Rupac COPLANAR 0° Coplanar  ,200.0,(L1-100MM),Unidades,ESTRUCTURA,_L1-100MM_.jpg,http://localhost:3000/uploads/_L1-100MM_.jpg
2.1,FACE PLATE DE 2 PUERTOS,4.0,,Unidades,NETWORKING,FACE_PLATE_DE_2_PUERTOS.jpg,http://localhost:3000/uploads/FACE_PLATE_DE_2_PUERTOS.jpg
63.0,FIRE LITE- EST MANUAL SIMPLE ACCION CONV. FL-BG-12SL,75.0,,Unidades,INCENDIO,FIRE_LITE-_EST_MANUAL_SIMPLE_ACCION_CONV._FL-BG-12SL.jpg,http://localhost:3000/uploads/FIRE_LITE-_EST_MANUAL_SIMPLE_ACCION_CONV._FL-BG-12SL.jpg
87.0,FIRE-LITE EST. MANUAL CONVENCIONAL DOBLE ACCION,110.0,,Unidades,INCENDIO,FIRE-LITE_EST._MANUAL_CONVENCIONAL_DOBLE_ACCION.jpg,http://localhost:3000/uploads/FIRE-LITE_EST._MANUAL_CONVENCIONAL_DOBLE_ACCION.jpg
0.0,FUENT PR CMR 12V/1.5A,18.0,ZK-PSU1210-D,Unidades,MATERIALES PARA INSTALACION,ZK-PSU1210-D.jpg,http://localhost:3000/uploads/ZK-PSU1210-D.jpg
82.0,FUENTE PARA 18CH CON GABINETE METALICO 12VDC/20AMP,110.0,,Unidades,CAMARAS ANALOGAS,FUENTE_PARA_18CH_CON_GABINETE_METALICO_12VDC_20AMP.jpg,http://localhost:3000/uploads/FUENTE_PARA_18CH_CON_GABINETE_METALICO_12VDC_20AMP.jpg
82.0,FUENTE PARA 18CH CON GABINETE METALICO 12VDC/20AMP- ZK-20A-18CH,110.0,,Unidades,CAMARAS ANALOGAS,FUENTE_PARA_18CH_CON_GABINETE_METALICO_12VDC_20AMP-_ZK-20A-1.jpg,http://localhost:3000/uploads/FUENTE_PARA_18CH_CON_GABINETE_METALICO_12VDC_20AMP-_ZK-20A-1.jpg
0.0,GABINETE DE 10 RU,460.0,,Unidades,GABINETES,GABINETE_DE_10_RU.jpg,http://localhost:3000/uploads/GABINETE_DE_10_RU.jpg
140.0,GABINETE METALICO -KIT SOLAR,150.0,,Unidades,CABLES PARA PANEL SOLAR,GABINETE_METALICO_-KIT_SOLAR.jpg,http://localhost:3000/uploads/GABINETE_METALICO_-KIT_SOLAR.jpg
130.0,GABINETE METALICO IP66 30CM X 40CM X 20CM TALERO 30X40X20,180.0,,Unidades,ALARMA RISCO,GABINETE_METALICO_IP66_30CM_X_40CM_X_20CM_TALERO_30X40X20.jpg,http://localhost:3000/uploads/GABINETE_METALICO_IP66_30CM_X_40CM_X_20CM_TALERO_30X40X20.jpg
916.0,GXTouch50,1191.0,GXTouch50,Unidades,PANELES,GXTouch50.jpg,http://localhost:3000/uploads/GXTouch50.jpg
45.0,HAGROY SENSOR DE HUMO,72.0,HG-SDM4/2,Unidades,INCENDIO,HG-SDM4_2.jpg,http://localhost:3000/uploads/HG-SDM4_2.jpg
33.0,HAGROY SENSOR DE HUMO CONVENCIONAL CON BASE  SDM4/2,54.0,,Unidades,INCENDIO,HAGROY_SENSOR_DE_HUMO_CONVENCIONAL_CON_BASE_SDM4_2.jpg,http://localhost:3000/uploads/HAGROY_SENSOR_DE_HUMO_CONVENCIONAL_CON_BASE_SDM4_2.jpg
25.0,HAGROY SENSOR DE TEMPERATURA CONVENCIONAL  - 57ºC 2-4 hilos con base,40.0,HG-DT503,Unidades,INCENDIO,HG-DT503.jpg,http://localhost:3000/uploads/HG-DT503.jpg
62.0,HAGROY SIRENA CON LUZ ESTROBO EPA-183B,85.0,EPA-183B,Unidades,INCENDIO,EPA-183B.jpg,http://localhost:3000/uploads/EPA-183B.jpg
0.0,HG ABZDR DE LNA ANLLO GRSO,1.2,HG-A101,Unidades,SERCO ELECTRICO,HG-A101.jpg,http://localhost:3000/uploads/HG-A101.jpg
66.0,HG ALAMBRE ACERADO 2.5MM X 5 KG,110.0,,Unidades,SERCO ELECTRICO,HG_ALAMBRE_ACERADO_2.5MM_X_5_KG.jpg,http://localhost:3000/uploads/HG_ALAMBRE_ACERADO_2.5MM_X_5_KG.jpg
16.0,HG ALMBR GALVANIZADO  16MM X KILO ALTA CALIDAD CERCO,30.0,HG-BCC165,Unidades,SERCO ELECTRICO,HG-BCC165.jpg,http://localhost:3000/uploads/HG-BCC165.jpg
0.0,HG ARO DBL INTMDO,3.0,HG-147,Unidades,SERCO ELECTRICO,HG-147.jpg,http://localhost:3000/uploads/HG-147.jpg
0.0,HG ARO SIMPLE,1.5,HG-188,Unidades,SERCO ELECTRICO,HG-188.jpg,http://localhost:3000/uploads/HG-188.jpg
0.0,HG ASLDR INTMDO BV,1.5,HG-BV,Unidades,SERCO ELECTRICO,HG-BV.jpg,http://localhost:3000/uploads/HG-BV.jpg
0.0,HG ASLDR TMPDR CUADD,3.0,HG-AC,Unidades,SERCO ELECTRICO,HG-AC.jpg,http://localhost:3000/uploads/HG-AC.jpg
0.0,HG ASLDR TMPDR HZ,3.5,HG-HZ3,Unidades,SERCO ELECTRICO,HG-HZ3.jpg,http://localhost:3000/uploads/HG-HZ3.jpg
0.0,HG BTRA 4AMP-12V,50.0,PS4-12,Unidades,SERCO ELECTRICO,PS4-12.jpg,http://localhost:3000/uploads/PS4-12.jpg
0.0,HG BTRA 7AMP-12V,72.0,PS7-12,Unidades,SERCO ELECTRICO,PS7-12.jpg,http://localhost:3000/uploads/PS7-12.jpg
0.0,HG CABLE BUJIA 50M,182.0,HG-B1R50,Unidades,SERCO ELECTRICO,HG-B1R50.jpg,http://localhost:3000/uploads/HG-B1R50.jpg
0.0,HG ELCTFCDR RSDNCL XPOWER I8,342.0,"1,500MTS",Unidades,SERCO ELECTRICO,1_500MTS.jpg,http://localhost:3000/uploads/1_500MTS.jpg
0.0,HG ELCTFCDR XPOWER i10,376.0,1500MTS,Unidades,SERCO ELECTRICO,1500MTS.jpg,http://localhost:3000/uploads/1500MTS.jpg
0.0,HG ELCTFCDR XPOWER i12,461.0,3500MTS,Unidades,SERCO ELECTRICO,3500MTS.jpg,http://localhost:3000/uploads/3500MTS.jpg
0.0,HG ELCTFCDR YANEX800-220 / 800mts,257.0,HG-YANEX800-220,Unidades,SERCO ELECTRICO,HG-YANEX800-220.jpg,http://localhost:3000/uploads/HG-YANEX800-220.jpg
0.0,HG KIT ELECTFCDR YANEX 800,364.0,KIT-HG-YANEX-WIFI,Unidades,SERCO ELECTRICO,KIT-HG-YANEX-WIFI.jpg,http://localhost:3000/uploads/KIT-HG-YANEX-WIFI.jpg
370.0,HG KIT XPOWER I8 : Electrificador  / Batería 12v x 4amp / Sirena de 30w / Letrero de advertencia HAGROY,590.0,,Unidades,SERCO ELECTRICO,HG_KIT_XPOWER_I8_Electrificador_Bater_a_12v_x_4amp_Sirena_de.jpg,http://localhost:3000/uploads/HG_KIT_XPOWER_I8_Electrificador_Bater_a_12v_x_4amp_Sirena_de.jpg
370.0,HG KIT XPOWER i10 ELECTRIFICADOR :  Batería 12v x 4amp / Sirena de 30w / Letrero de advertencia HAGROY,590.0,,Unidades,SERCO ELECTRICO,HG_KIT_XPOWER_i10_ELECTRIFICADOR_Bater_a_12v_x_4amp_Sirena_d.jpg,http://localhost:3000/uploads/HG_KIT_XPOWER_i10_ELECTRIFICADOR_Bater_a_12v_x_4amp_Sirena_d.jpg
0.0,HG LTRO DE ADVTNCA,5.0,HG-LTP-2,Unidades,SERCO ELECTRICO,HG-LTP-2.jpg,http://localhost:3000/uploads/HG-LTP-2.jpg
0.0,HG MDL WIFI WZRD,138.0,HG-WIZARD-RF,Unidades,SERCO ELECTRICO,HG-WIZARD-RF.jpg,http://localhost:3000/uploads/HG-WIZARD-RF.jpg
221.0,HG PANEL INCENDIO  5 ZONAS -PTFIRE5-220 HAGROY,350.0,,Unidades,INCENDIO,HG_PANEL_INCENDIO_5_ZONAS_-PTFIRE5-220_HAGROY.jpg,http://localhost:3000/uploads/HG_PANEL_INCENDIO_5_ZONAS_-PTFIRE5-220_HAGROY.jpg
0.0,HG PLSDR INA 4 TCLS,34.0,HG-H4KB-100M,Unidades,SERCO ELECTRICO,HG-H4KB-100M.jpg,http://localhost:3000/uploads/HG-H4KB-100M.jpg
0.0,HG PLSDR INA 4 TCLS,51.0,HG-H4KB-500M,Unidades,SERCO ELECTRICO,HG-H4KB-500M.jpg,http://localhost:3000/uploads/HG-H4KB-500M.jpg
0.0,HG PST INTMDO,25.0,POS-I,Unidades,SERCO ELECTRICO,POS-I.jpg,http://localhost:3000/uploads/POS-I.jpg
0.0,HG PST TMPDR,25.0,POS-T,Unidades,SERCO ELECTRICO,POS-T.jpg,http://localhost:3000/uploads/POS-T.jpg
0.0,HG RGTN 1 ½,1.0,HG-112,Unidades,SERCO ELECTRICO,HG-112.jpg,http://localhost:3000/uploads/HG-112.jpg
0.0,HG SNSR DE FXON,33.0,HG-FE,Unidades,SERCO ELECTRICO,HG-FE.jpg,http://localhost:3000/uploads/HG-FE.jpg
0.0,HG YANEX-WIFI,595.0,HG-YANEX-WIFI,Unidades,SERCO ELECTRICO,HG-YANEX-WIFI.jpg,http://localhost:3000/uploads/HG-YANEX-WIFI.jpg
117.7,HK 12 BOTONES MODELO PR VDOPRTR,140.0,HK-DS-KD-K12,Unidades,INTERCOMUNICADORES,HK-DS-KD-K12.jpg,http://localhost:3000/uploads/HK-DS-KD-K12.jpg
94.77,HK 6 BTNS MDL PR VDOPRTR,115.0,HK-DS-KD-KK,Unidades,INTERCOMUNICADORES,HK-DS-KD-KK.jpg,http://localhost:3000/uploads/HK-DS-KD-KK.jpg
156.0,HK CAM EXT  IP 2MP WIFI-  IR 10M 2.8MM HK-DS2CV2021G2-IDW,200.0,,Unidades,CAM INALAMBRICAS,HK_CAM_EXT_IP_2MP_WIFI-_IR_10M_2.8MM_HK-DS2CV2021G2-IDW.jpg,http://localhost:3000/uploads/HK_CAM_EXT_IP_2MP_WIFI-_IR_10M_2.8MM_HK-DS2CV2021G2-IDW.jpg
165.20000000000002,HK CAM EXT  IP 4MP WIFI- HK-DS2CV2041G2-IDW,235.0,,Unidades,CAM INALAMBRICAS,HK_CAM_EXT_IP_4MP_WIFI-_HK-DS2CV2041G2-IDW.jpg,http://localhost:3000/uploads/HK_CAM_EXT_IP_4MP_WIFI-_HK-DS2CV2041G2-IDW.jpg
131.0,HK CAM IP WIFI 2MP MINI TARJETA SD RJ45 HK-DS2CV2Q21FD-IW,170.0,HK-DS2CV2Q21FD-IW,Unidades,CAM INALAMBRICAS,HK-DS2CV2Q21FD-IW.jpg,http://localhost:3000/uploads/HK-DS2CV2Q21FD-IW.jpg
367.0,HK CNTL ACC Y ASIST EXT TRJT IP65 WIFI BLUE,514.0,HK-DS-K1T805MBFWX,Unidades,ACC Y ASIST.,HK-DS-K1T805MBFWX.jpg,http://localhost:3000/uploads/HK-DS-K1T805MBFWX.jpg
252.0,HK DS-K1T320EFWX-B C. ACCESO ASISTENCIA WIFI C/BATERIA,300.0,HK-DS-K1T320EFWX-B,Unidades,ACC Y ASIST.,HK-DS-K1T320EFWX-B.jpg,http://localhost:3000/uploads/HK-DS-K1T320EFWX-B.jpg
238.0,HK DS-K1T321EFWX-B C. ACC ASIST CON WIFI Y BATERIA,333.0,HK-DS-K1T321EFWX-B,Unidades,ACC Y ASIST.,HK-DS-K1T321EFWX-B.jpg,http://localhost:3000/uploads/HK-DS-K1T321EFWX-B.jpg
469.0,HK DS-K1T342EX-PE C. ACC ASIST EXT PoE AUDIO BIDIREC,657.0,HK-DS-K1T342EX-PE,Unidades,ACC Y ASIST.,HK-DS-K1T342EX-PE.jpg,http://localhost:3000/uploads/HK-DS-K1T342EX-PE.jpg
334.0,HK DS-K1T343EX AUDIO BIDIRECCIONAL-ROSTROS- TARJETAS EM,468.0,HK-DS-K1T343EX,Unidades,ACC Y ASIST.,HK-DS-K1T343EX.jpg,http://localhost:3000/uploads/HK-DS-K1T343EX.jpg
97.0,HK IP 2MP WIFI RJ45 HK-DS2CV2Q21G1-IDW,130.0,HK-DS2CV2Q21G1-IDW,Unidades,CAM INALAMBRICAS,HK-DS2CV2Q21G1-IDW.jpg,http://localhost:3000/uploads/HK-DS2CV2Q21G1-IDW.jpg
30.0,HK SENSOR DE HUMO CABLEADO 4 HILOS HK-DS-PDSMK-4,43.0,HK-DS-PDSMK-4,Unidades,INCENDIO,HK-DS-PDSMK-4.jpg,http://localhost:3000/uploads/HK-DS-PDSMK-4.jpg
86.0,HK SENSOR PIR INA HK-DS-PDP15P-EG2-WB,126.0,HK-DS-PDP15P-EG2-WB,Unidades,ALARMA,HK-DS-PDP15P-EG2-WB.jpg,http://localhost:3000/uploads/HK-DS-PDP15P-EG2-WB.jpg
45.0,HK SIRENA CBD CON LUZ HK-DS-PS1-R,65.0,HK-DS-PS1-R,Unidades,ALARMA,HK-DS-PS1-R.jpg,http://localhost:3000/uploads/HK-DS-PS1-R.jpg
195.0,HK SIRENA EXT INA HK-DS-PS1-E-WB,282.0,HK-DS-PS1-E-WB,Unidades,ALARMA,HK-DS-PS1-E-WB.jpg,http://localhost:3000/uploads/HK-DS-PS1-E-WB.jpg
117.0,HK SIRENA INT INA HK-DS-PS1-I-WB,173.0,HK-DS-PS1-I-WB,Unidades,ALARMA,HK-DS-PS1-I-WB.jpg,http://localhost:3000/uploads/HK-DS-PS1-I-WB.jpg
